id,biz_name,Description,website,Tier,Cash,Card,Member Charge,Member Charge Only,description
15983,"Links At Lighthouse Sound, The","The Links at Lighthouse Sound is an Arthur Hills-designed golf course that covers a scenic and varied terrain. Hills took advantage of not only the beautiful views afforded by the course's location right along the Assawomen Bay, but also the natural diversity of the terrain. He routed the front nine along the bay while the back nine borders the St. Martin's River, through mature hardwoods and pristine marshland. The golf course is home to the longest cart bridge in the country, stretching almost 1,500 feet to bring golfers from the bay-side holes to the marshland holes. It is also the only course in the U.S. with five consecutive holes playing to the same double green. The signature hole is the par-3 fifth, which requires a carry over a marsh to a nearly island green bordered by water on three sides.",https://lighthousesound.com/,,,,,,
15986,Manor Country Club -Regulation,,https://www.manorcc.org/,,,,,,
15988,Maplehurst Country Club,,http://maplehurstcountryclub.net/,,,,,,
15989,Marlboro Country Club,,http://www.marlborocc.com/,,,,,,
15991,Maryland Golf & Country Clubs,,https://www.marylandgcc.org/,,,,,,
15992,Maryland National Golf Club,,https://www.marylandnational.com/,,,,,,
15993,Montgomery Country Club,,https://www.montgomerycountryclub.com/,,,,,,
15994,Montgomery Village Golf Club,,,,,,,,
15996,Mountain Branch Golf Course,,http://www.mountainbranch.com/,,,,,,
15997,Grand View Country Club,,http://grandviewgolfleominster.com/,,,,,,
15999,Mt. Vista Golf Course,,,,,,,,
16001,Halifax Country Club,,http://www.halifaxccgolf.com/,,,,,,
16002,Nassawango Country Club,,,,,,,,
16006,Norbeck Country Club,,https://www.invitedclubs.com/clubs/norbeck-country-club,,,,,,
16008,Nutters Crossing Golf Course,"Nutters Crossing Golf Club was voted one of the top 10 public courses in the U.S. The course wanders across gently sloped hills, incorporating eight water hazards and a strategically placed maze of more than 50 bunkers. The yardage is seemingly short but the hazards that come into play throughout make it seem much longer. The golf course offers two distinct layouts that make for an interesting round. The front nine is wide open with some room for error but the back nine is routed through woodlands, demanding accuracy and thoughtful strategy. There is an interesting variety of holes as well including short par 4s, moderate par 5s, and tough par 3s that are made even more difficult on a windy days. Nutters Crossing Golf Club is challenging but fair and its rolling greens are known for their immaculate conditions.",https://nutterscrossing.com/,,,,,,
16012,Ocean Pines Golf & Country Club,,,,,,,,
16014,Old South Country Club,Also known as Rinkven International Golf & Country Club - South Course.,https://www.rinkven.be/nl/,,,,,,
16015,P.B. Dye Golf Club,,,,,,,,
16017,Patuxent Greens Country Club,,,,,,,,
16021,Piney Branch Country Club,,https://www.pineybranchgolf.com/,,,,,,
16025,Prospect Bay Country Club,,https://www.prospectbay.com/,,,,,,
16029,River Downs Country Club,,,,,,,,
16030,River Run Golf Course,,https://www.riverrunsparta.com/,,,,,,
16031,Robin Dale Country Club,,,,,,,,
16032,Rocky Gap Lodge & Golf Resort,,https://www.rockygapcasino.com/golf/course.php,,,,,,
16034,Rolling Road Golf Club,,https://www.rollingroadgc.org/,,,,,,
16037,Longmeadow Golf Club,,,,,,,,
16038,Sherwood Forest Golf Course,,https://sherwoodforestclub.org/,,,,,,
16041,Sparrows Point Country Club -Eighteen Hole,,https://www.sparrowspointcc.com/,,,,,,
16042,Suburban Club Of Baltimore County,,https://www.suburbanclub.com/,,,,,,
16043,Swan Point Yacht & Country Club,"Situated along the shores of the Potomac River in southern Maryland, Swan Point Country Club has been ranked as one of the top 10 golf courses in the state. Golfers who enjoy playing in the Carolinas will feel right at home on this course. Water or marshland comes into play on 12 holes and there is an abundance of pine trees. The course is also home to a variety of wildlife including osprey, bald eagles, and deer. In addition to the water, strategically placed bunkers add another challenging element to the golf course. The par-5 fourth hole is considered the signature, mostly due to the challenging island green. Proper club selection is key in order to maneuver past the lake that runs along the entire left side of the fairway. The hole is especially hard on windy days.",https://www.swanpointgolf.com/,,,,,,
16044,Talbot Country Club,,https://www.talbotcc.com/,,,,,,
16045,Tantallon Country Club,,,,,,,,
16047,Westwinds Golf Club,,https://www.golfclub-rehburg-loccum.de/,,,,,,
16051,Tournament Players Club At Avenel,,,,,,,,
16052,Towson Golf & Country Club,,,,,,,,
16054,Turf Valley Resort & Conference Center -East,,,,,,,,
16056,Twin Shields Golf Club,,,,,,,,
16057,United States Naval Academy Golf Club,,https://usnagolf.com/lander,,,,,,
16058,Mill Valley Country Club,,https://mill-valley-golf-links.square.site/,,,,,,
16059,University Of Maryland Golf Course,,http://www.terpgolf.umd.edu/,,,,,,
16061,Vfw Country Club,,http://www.indianspringspa.com/,,,,,,
16062,Wakefield Valley Golf & Conference Center -Gold/Green,,,,,,,,
16063,Walden Golf Club,,https://www.swgc.com/,,,,,,
16068,Winters Run Golf Club,,https://www.wintersrun.com/,,,,,,
16069,Wood Creek Golf Links,,http://easterngolfllc.com/,,,,,,
16070,A-Ga-Ming Golf Club,,https://www.a-ga-ming.com/404,,,,,,
16071,Woodholme Country Club,,https://www.woodholme.org/home,,,,,,
16072,Woodmont Country Club -North,,https://www.woodmontcc.com/,,,,,,
16076,Worthington Valley Country Club,,,,,,,,
16082,Algonquin Golf Club,,https://algonquingolfclub.com/,,,,,,
16084,Arcadia Valley Country Club,,,,,,,,
16085,Arthur Hills Golf Club,,https://www.arthurhillsgolf.com/,,,,,,
16086,Ava Country Club,,,,,,,,
16091,Bellerive Country Club,,https://www.bellerivecc.org/,,,,,,
16095,Bethany Country Club,,http://bethanycountryclub.com/,,,,,,
16099,Blue Hills Country Club,,https://www.bluehillscc.com/,,,,,,
16101,"Bogey Club, The",,,,,,,,
16102,Bogey Hills Country Club,,https://bogeyhillscc.com/,,,,,,
16103,Bolivar Golf Club,,http://www.aquibolivar.com.ar/,,,,,,
16104,Boone Valley Golf Club,,https://www.boonevalley.org/,,,,,,
16105,Boonville Golf & Country Club,,,,,,,,
16108,Briarbrook Country Club -Hillside,,,,,,,,
16110,Brookfield Country Club,,,,,,,,
16111,Bryce Oaks Golf Club,,,,,,,,
16113,Butler Country Club,,https://www.butlercc.org/,,,,,,
16114,Cajun Golf Course,,,,,,,,
16115,California Country Club,,http://www.calmocountryclub.com/,,,,,,
16116,Cameron Veterans' Memorial Golf Club,,https://www.camerongolfclub.com/,,,,,,
16118,Cape Girardeau Country Club,,https://cggolfclub.com/,,,,,,
16120,Carrollton Country Club,,,,,,,,
16122,Caruthersville Country Club,,,,,,,,
16123,Cassville Golf Club,,https://www.cassvillegolfclub.com/,,,,,,
16124,Annandale Golf Club,,https://www.theannandalegolfclub.com/,,,,,,
16125,Cedar Creek Country Club,"The first course developed along Cedar Creek Lake, this one opened in 1967 as part of a rural retirement community. The course’s namesake waterway slinks its way through the course, coming into play six times as you wind your way through the tree-lined fairways.Holes of note include the 470-yard, par 4 No. 6, which dives through a chute of trees to a large green. Thankfully, this monster is void of hazards. On the back No. 13 is feast or famine–a short par 5 at 483 yards, but a pond sits in the middle of the fairway. The ender at Cedar Creek goes 520 yards and is fairly manageable if you can keep it out of the trees.Getting there : From Hwy. 175 east, take the Kemp exit, and look for the signs to the course.",https://cedarcreekcountryclub.com/index.cfm?,,,,,,
16126,Cedar Oak Lodge & Golf Course,,,,,,,,
16127,Center Creek Country Club,,,,,,,,
16128,Bay Pointe Golf Club,,https://baypointegolfclub.com/,,,,,,
16129,Centralia Country Club,,,,,,,,
16132,Charleston Country Club,,,,,,,,
16134,Claycrest Golf Club,,,,,,,,
16136,Clinton Country Club,,,,,,,,
16137,Columbia Golf & Country Club,,https://columbiagolf.org/,,,,,,
16138,Cottonwood Golf Club,,https://www.cottonwoodgolfclub.com/,,,,,,
16139,Country Club At The Legends -One/Two,,https://www.thelegendsgolf.com/,,,,,,
16140,"Country Club Of Blue Springs, The",,,,,,,,
16141,Back Acres Country Club,,,,,,,,
16142,"Country Club Of Missouri, The",,https://www.ccmo.net/,,,,,,
16143,"Country Club Of St. Albans, The -Lewis And Clark",,https://www.ccstalbans.com/,,,,,,
16144,"Country Club Or Chillicothe, The",,,,,,,,
16149,Crowles Ridge Recreation Center,,,,,,,,
16152,Cuba Lakes Golf Course,,https://sqantiqueshop.com/,,,,,,
16153,Current River Country Club,,,,,,,,
16154,Daviess County Country Club,,,,,,,,
16157,Deer Lake Golf Club,,https://greatlifetopeka.com/lake-perry/,,,,,,
16158,Deer Run Country Club,,,,,,,,
16159,Bay Breeze Golf Course,"As the name should imply, the Bay Breeze Golf Course is located right off of a back bay where the wind is a factor all day long.There are water hazards that come into play on nine of the 18 holes. Bay Breeze Golf Course's signature hole is No. 10, a 180-yard, par-3, with a breathtaking view of the bay that borders the course. Since the course is on an Air Force base, the terrain is flat. There are trees spaced throughout the course. The greens are large and well bunkered.Bay Breeze, designed by Nathan Crace, measures 6,563 yards from the longest tees and has a slope rating of 121 and a 69.5 USGA rating. The course features two sets of tees for different skill levels.The military course, which opened in 1962, is open to Air Force personnel and their guests.",http://ww12.keesler81fss.us/Golf2.html?usid=18&utid=29126686818,,,,,,
16165,Bay Pointe Resort & Golf Club,,https://www.baypointecc.com/,,,,,,
16166,Eagle Lake Golf Club,,https://booking.pacificgolf.co.jp/guide/59.html,,,,,,
16169,Edina Golf Country Club,,,,,,,,
16170,Eldon Country Club,,https://www.eldongolfclub.com/,,,,,,
16172,Elk River Country Club,,,,,,,,
16176,Bay Springs Country Club,,https://www.bayspringscountryclub.com/,,,,,,
16180,Family Golf Park,,https://www.wildwedge.com/,,,,,,
16181,Forest Hills Country Club -The Championship,,https://www.foresthillscc.net/,,,,,,
16182,Beaver Creek Golf Links -Regulation,,,,,,,,
16184,Four Seasons Country Club,,https://www.fourseasonscc-chesterfield.com/,,,,,,
16186,Fox Run Golf Club,Formerly known as Okemo Valley Golf Club.,https://www.foxrungolfclubvt.com/,,,,,,
16188,Franklin County Country Club,,,,,,,,
16190,Bayou Bend Country Club,,https://www.facebook.com/BayouBendGolfandHealthClub,,,,,,
16192,Fremont Hills Country Club,,https://fremonthillsgolf.com/,,,,,,
16193,Fulton Country Club,,,,,,,,
16195,Glen Echo Country Club,,https://www.gecc.org/,,,,,,
16198,Grand Summit Golf & Country Club,,https://www.grandsummitgolfcc.com/,,,,,,
16199,Green Hills Country Club,,https://greenhillscc.com/,,,,,,
16200,Greenbriar Hills Country Club,,https://www.greenbriarcc.com/,,,,,,
16201,Hannibal Country Club,,https://www.hannibalcountryclub.com/,,,,,,
16203,Hickory Hills Country Club,,https://www.hhccgolf.com/,,,,,,
16204,Hidden Pines Country Club,,http://www.hiddenpinescc.com/,,,,,,
16205,Bear Creek Golf Club,"Monroe's Bear Creek Golf Club is situated in the heart of Walton County. It's less than an hour from Atlanta, making it a conveniently close getaway from the hustle and bustle of the city. The course originally opened in 1990 but in 2008 it changed ownership and underwent a major renovation that elevated its conditions to rival that of any of the area's best golf courses. The bunkers were rebuilt and re-sanded and the fairways were re-conditioned. Bear Creek G.C. has always been known for its excellent greens, which have a reputation for being some of the state's finest putting surfaces. The layout measures 6,585 yards from the back tees, which may seem short but there are some ups and downs throughout that will make it feel much longer.",https://www.bearcreekmonroe.com/,,,,,,
16206,Hidden Trails Country Club,Formerly known as Willow Creek Country Club.,https://hiddentrailsokc.com/,,,,,,
16207,Hidden Valley Country Club,"Opened in 1956, Hidden Valley Country Club is the first private golf course in Nevada. Located in the secluded Hidden Valley community in southeast Nevada, the golf course has a traditional layout complemented by a tranquil, picturesque setting. Hidden Valley Country Club, known for being long and flat, features tight, narrow fairways and lightning fast greens. Water hazards come into play on eight holes and there are bunkers scattered throughout. There are four sets of tees to accommodate players of all skill levels. In addition to the course, Hidden Valley Country Club also has a putting green and chipping area for members to use.",https://www.hvccreno.com/,,,,,,
16209,Hidden Valley Golf Links,,http://hiddenvalleygolflinks.webs.com/,,,,,,
16210,Higginsville Country Club,,https://www.higginsvillegolf.com/,,,,,,
16211,Highland Springs Country Club,,https://www.highlandsprings.com/,,,,,,
16212,Hillcrest Country Club,,https://www.hillcrestok.com/,,,,,,
16215,Honey Creek Golf Club,,https://golfhoneycreekiowa.com/,,,,,,
16218,"Hub Golf & Swim Club, The",,,,,,,,
16221,Beau Pre Country Club,,https://beauprenatchez.com/,,,,,,
16223,Innsbrook Resort & Conference Center,"Although it is located just west of St. Louis, Innsbrook Resort feels much more secluded with its sprawling landscape of rolling hills covered with towering trees and more than 100 lakes. The golf course's scenic and carefully preserved landscape has even been certified as an Audubon Cooperative Sanctuary. Carved from the hillsides, the course offers dramatic elevation changes as well as scenic views of the surrounding countryside. Trees line the fairways and there are tricky, uneven lies throughout. Both accuracy and proper club selection will be required. Of the many lakes on the resort's 8,000 acres, 12 come into play on the golf course along with 30 strategically placed bunkers. The course offers a fair amount of challenge but beginners won't feel as though they are out of their league.",https://innsbrook-resort.com/,,,,,,
16224,Island Green Golf Club,,https://www.islandgreengolf.ca/,,,,,,
16227,Jackson Park Golf Course,,https://www.showmepalmyra.com/jackson.html,,,,,,
16228,Jefferson City Country Club,,https://www.jeffersoncitycountryclub.com/,,,,,,
16229,Joachim Golf Course,,https://www.facebook.com/JoachimGolfCourse/,,,,,,
16230,Kennett Country Club,,https://kennettcountryclub.com/,,,,,,
16232,Kimbeland Country Club,,https://www.facebook.com/kimbelandcountryclub,,,,,,
16235,Kirksville Country Club,,,,,,,,
16238,Lake Forest Country Club,,https://www.lakeforestcc.org/,,,,,,
16240,Lake Thunderhead Golf Course,,,,,,,,
16241,Belwood Golf Country Club,,,,,,,,
16242,Lake Valley Country Club,,https://www.lakevalleygolf.com/,,,,,,
16243,Lake View Country Club,,https://lakeviewcc.com/,,,,,,
16244,Lakesite Country Club,,,,,,,,
16246,Lakewood Oaks Golf Club,,https://lakewoodoakscc.com/,,,,,,
16247,Lamar Country Club,,,,,,,,
16249,Lead Belt Golf Club,,,,,,,,
16250,Lebanon Country Club,,https://lebcc.com/,,,,,,
16251,Ledgestone Country Club,,https://www.ledgestonegolf.com/,,,,,,
16252,Liberty Hills Country Club,,https://www.libertyhillsgc.com/,,,,,,
16254,Loch Lloyd Country Club,,https://lochlloyd.com/,,,,,,
16255,Log Cabin Club,,,,,,,,
16256,Loma Linda Country Club,,,,,,,,
16257,Loutre Shores Country Club,,https://www.loutreshorecc.com/,,,,,,
16258,Macon Country Club,,http://maconcountryclub.com/,,,,,,
16259,Malden Country Club,,http://maldencountryclub.webs.com/,,,,,,
16260,Mound City Golf Club,,https://www.moundcitygolf.com/,,,,,,
16262,Marceline Golf Club,,https://marcelinegolf.com/,,,,,,
16263,Mark Twain Country Club,,,,,,,,
16264,Marshfield Country Club,"Opened in 1923, Marshfield Country Club was one of the first golf courses in the area. There have been many changes over the years, including opening to the public in 1965 and the addition of another nine holes in 1974. At just over 6,000 yards, it's a short course by modern standards but it's no pushover. The greens are known for being challenging and they are also some of the truest and smoothest putting surfaces you'll find in the area. Though length may not be required, accuracy and course management are essential. The hazards at Marshfield C.C. are mostly provided by the existing landscape, including the meandering creeks, mature trees, and rocky outcroppings, which are complemented by several strategically placed bunkers. Each hole offers a different test, beginning with a tough par 4. This dogleg left hole has a stream that cuts right through the center.",http://www.golfmarshfieldcountryclub.com/,,,,,,
16265,Benton Country Club,,,,,,,,
16266,Maryville Country Club,,https://maryvillecountryclub.com/,,,,,,
16269,Meadow Lake Acres Country Club,,https://www.mlacc.org/login.aspx?ReturnUrl=%2f,,,,,,
16270,Meadow Lake Country Club,,,,,,,,
16271,Meadowbrook Country Club,"Meadowbrook Country Club in Racine is just a short drive from Milwaukee and Kenosha as well as northeastern Illinois. The golf course is interwoven with a meandering creek that is connected to three ponds, all of which come into play on several holes throughout the course. The terrain is mostly flat though there is some slope to the fast, medium-sized greens. The lack of elevation changes is quickly overshadowed by the presence of strategically placed bunkers on almost every hole. The golf course offers plenty of challenges but it is player friendly enough for players to approach with confidence no matter what their handicap is. The versatile layout has a playability that makes it ideal for tournaments and outings. Meadowbrook C.C. has hosted several events over the years, including numerous Wisconsin state opens.",https://www.meadowbrookracine.com/?utm_source=redirect&utm_medium=click&utm_campaign=mccdicarlo%20redirect,,,,,,
16273,Booneville Country Club,,https://boonevillecountryclub.com/,,,,,,
16274,Mexico Country Club,,https://www.cccm.mx/,,,,,,
16276,Millwood Golf & Racquet Club,,https://millwoodgolf.com/,,,,,,
16279,Moberly Country Club,,,,,,,,
16280,Moila Country Club,,https://www.moilacountryclub.com/,,,,,,
16282,Montgomery County Golf Club,,,,,,,,
16286,Briarwood Country Club,,https://www.briarwoodgolfclubms.com/,,,,,,
16288,"National Golf Club Of Kansas City, The",,https://www.invitedclubs.com/clubs/the-national-golf-club,,,,,,
16289,"National Golf Club Of Kansas City, The -National / Signature",,,,,,,,
16290,"National Ii, The",,,,,,,,
16292,Nevada Country Club,,,,,,,,
16293,New Madrid Country Club,,,,,,,,
16296,Norwood Hills Country Club -East,,https://www.norwoodhills.com/,,,,,,
16298,Oak Hills Country Club,"""Oak Hills is classic golf architecture at its finest,"" says Carl Bielstein, La Cantera's director of golf, about Oak Hills Country Club's heritage and its noted architect, A.W. Tillinghast. Built in 1921, Oak Hills Country Club compares favorably to the architect's other famed courses: Winged Foot, Baltusrol and Bethpage Black. Bielstein said he believes Tillinghast noted the elevation and the abundance of trees when he created the golf course in 1921. ""Golf architects of that era took advantage of the natural landscape to develop a new course, Bielstein says about the man who many consider the dean of golf course architects.Oak Hills Country Club members say the golf course returned to its original design thanks to the 1984 work of golf architect Jay Morrish. Morrish convinced the Oak Hills CC membership, most notably its greens committee, to return Oak Hills to Tillinghast's original vision for the course in 1984. Plenty of water and mature oak trees are ever present on the golf course.",https://www.oakhillscc.com/,,,,,,
16300,Oak Meadow Country Club,,https://www.oakmeadowgolf.com/,,,,,,
16301,"Bridges At Casino Magic, The",,,,,,,,
16303,Oakwood Country Club,,http://oakwoodcountryclub.net/,,,,,,
16306,Old Warson Country Club,,https://www.oldwarson.com/,,,,,,
16307,Osage Country Club,,https://osagecountryclub.com/,,,,,,
16309,Belle River Golf & Country Club,,https://bellerivergolfcourse.com/,,,,,,
16314,Perryville Country Club,,https://www.pccgolf.net/,,,,,,
16315,Persimmon Woods Golf Club,,https://www.pwgolf.com/,,,,,,
16317,Piedmont Canyon Club,,,,,,,,
16318,Brookhaven Country Club,,http://brookhavencountryclub.net/,,,,,,
16319,Pike County Country Club,,,,,,,,
16320,Piney Valley Golf Course,,https://www.hugedomains.com/domain_profile.cfm?d=fortleonardwoodmwr.com,,,,,,
16321,Plattsburg Country Club,,https://www.plattsburgcc.com/,,,,,,
16322,"Players Club, The -Regulation Eighteen",,,,,,,,
16325,Pointe Royale Country Club,,,,,,,,
16326,Pomme Creek Golf Course,,,,,,,,
16327,Pomme De Terre Golf & Country Club,,http://pdtgolfclub.com/,,,,,,
16337,Brookwood Country Club,,,,,,,,
16338,River Valley Country Club,,https://www.rivervalleygolf.net/,,,,,,
16340,Riverside Country Club,,https://riversidenm.com/,,,,,,
16342,Rock Port Golf & Country Club,,,,,,,,
16344,Rolling Hills Country Club,,https://www.rollinghillscabot.com/,,,,,,
16348,Royal Oaks Golf Course,,http://whitemanfss.com/golf-course,,,,,,
16350,Saint Louis Country Club,,https://www.stlouiscountryclub.org/,,,,,,
16351,Salem Golf & Country Club,,http://golfsalemhills.com/,,,,,,
16354,Seasons Ridge Golf Club At Lodge Of Four Seasons -Seasons Ridge,,,,,,,,
16355,Canebrake Golf Club,,https://www.canebrakeclub.com/,,,,,,
16356,Sedalia Country Club,,https://sedaliacountryclub.com/,,,,,,
16360,Sherwood Country Club,,https://www.sherwoodcc.com/,,,,,,
16361,Canton Country Club,,,,,,,,
16362,Stockton Golf & Country Club,,https://www.stocktongolfcc.com/,,,,,,
16364,Shirkey Golf Club,,https://www.shirkeygolfcourse.com/,,,,,,
16366,Sikeston Country Club,,https://www.foxhavencc.com/,,,,,,
16368,Silo Ridge Golf & Country Club,,https://www.siloridgecc.com/,,,,,,
16369,Caroline Golf Club,Previously known as Caroline Golf Club.,https://randywatkinsgolf.com/,,,,,,
16374,St. Francis Country Club,,,,,,,,
16375,St. Genevieve Golf Course,,https://www.stegengolf.com/,,,,,,
